,Category,Message
4060,spam,"['moby', 'pub', 'quiz.win', 'a', '£100', 'high', 'street', 'prize', 'if', 'u', 'know', 'who', 'the', 'new', 'duchess', 'of', 'cornwall', 'will', 'be?', 'txt', 'her', 'first', 'name', 'to', '82277.unsub', 'stop', '£1.50', 'phonenumber', 'sp']"
4061,spam,"['this', 'weeks', 'savamob', 'member', 'offers', 'are', 'now', 'accessible.', 'just', 'call', 'phonenumber', 'for', 'details!', 'savamob,', 'pobox', '139,', 'la3', '2wu.', 'only', '£1.50/week.', 'savamob', '-', 'offers', 'mobile!']"
4062,ham,"['aight', ""i've"", 'been', 'set', 'marketword', 'think', 'you', 'could', 'text', 'me', ""blake's"", 'address?', 'it', 'occurs', 'to', 'me', ""i'm"", 'not', 'quite', 'as', 'sure', 'what', ""i'm"", 'doing', 'as', 'i', 'thought', 'i', 'was']"
4063,ham,"['hi', 'dear', 'we', 'saw', 'dear.', 'we', 'both', 'are', 'happy.', 'where', 'you', 'my', 'battery', 'is', 'low']"
4064,ham,"['how', 'are', 'you.', 'its', 'been', 'ages.', ""how's"", 'abj']"
4065,ham,"['prof:', 'you', 'have', 'passed', 'in', 'all', 'the', 'papers', 'in', 'this', 'sem', 'congrats', '.', '.', '.', '.', 'student:', 'enna', 'kalaachutaarama..!!', 'prof:????', 'gud', 'mrng!']"
4066,ham,"['dont', 'kick', 'coco', 'when', ""he's"", 'down']"
4067,ham,"['fyi', ""i'm"", 'gonna', 'call', 'you', 'sporadically', 'starting', 'at', 'like', '&lt;#&gt;', 'bc', 'we', 'are', 'not', 'not', 'doin', 'this', 'shit']"
4068,spam,"['you', 'are', 'being', 'contacted', 'by', 'our', 'dating', 'service', 'by', 'someone', 'you', 'know!', 'to', 'find', 'out', 'who', 'it', 'is,', 'call', 'from', 'your', 'mobile', 'or', 'landline', 'phonenumber', 'pobox75ldns7']"
4069,spam,"['tbs/persolvo.', 'been', 'chasing', 'us', 'since', 'sept', 'for£38', 'definitely', 'not', 'paying', 'now', 'thanks', 'to', 'your', 'information.', 'we', 'will', 'ignore', 'them.', 'kath.', 'manchester.']"
4070,ham,"['hope', 'you\x92re', 'not', 'having', 'too', 'much', 'fun', 'without', 'me!!', 'see', 'u', 'tomorrow', 'love', 'jess', 'x']"
4071,ham,"['ok', 'i', 'wont', 'call', 'or', 'disturb', 'any', 'one.', 'i', 'know', 'all', 'are', 'avoiding', 'me.', 'i', 'am', 'a', 'burden', 'for', 'all']"
4072,ham,"[""i've"", 'reached', 'home', 'n', 'i', 'bathe', 'liao...', 'u', 'can', 'call', 'me', 'now...']"
4073,spam,"['loans', 'for', 'any', 'purpose', 'even', 'if', 'you', 'have', 'bad', 'credit!', 'tenants', 'welcome.', 'call', 'website', 'on', 'phonenumber']"
4074,ham,"['was', 'the', 'actual', 'exam', 'harder', 'than', 'nbme']"
4075,ham,"['a', 'lot', 'of', 'this', 'sickness', 'thing', 'going', 'round.', 'take', 'it', 'easy.', 'hope', 'u', 'feel', 'better', 'soon.', 'lol']"
4076,ham,"['god', 'picked', 'up', 'a', 'flower', 'and', 'dippeditinadew,', 'lovingly', 'touched', 'itwhichturnedinto', 'u,', 'and', 'the', 'he', 'gifted', 'tomeandsaid,this', 'friend', 'is', '4u']"
4077,spam,"['87077:', 'kick', 'off', 'a', 'new', 'season', 'with', '2wks', 'marketword', 'goals', '&', 'news', 'to', 'ur', 'mobile!', 'txt', 'ur', 'club', 'name', 'to', '87077', 'eg', 'villa', 'to', '87077']"
4078,ham,"['hey', 'sathya', 'till', 'now', 'we', 'dint', 'meet', 'not', 'even', 'a', 'single', 'time', 'then', 'how', 'can', 'i', 'saw', 'the', 'situation', 'sathya.']"
4079,ham,"['gam', 'gone', 'after', 'outstanding', 'innings.']"
4080,ham,"['o', 'i', 'played', 'smash', 'bros', '&lt;#&gt;', 'religiously.']"
4081,ham,"['sir,', 'good', 'morning.', 'hope', 'you', 'had', 'a', 'good', 'weekend.', 'i', 'called', 'to', 'let', 'you', 'know', 'that', 'i', 'was', 'able', 'to', 'raise', '&lt;#&gt;', 'from', 'my', 'dad.', 'he', 'however', 'said', 'he', 'would', 'make', 'the', 'rest', 'available', 'by', 'mid', 'feb.', 'this', 'amount', 'is', 'still', 'quite', 'short', 'and', 'i', 'was', 'hoping', 'you', 'would', 'help.', 'do', 'have', 'a', 'good', 'day.', 'abiola']"
4082,ham,"['hurry', 'home.', 'soup', 'is', 'done!']"
4083,ham,"['no', 'no.', 'i', 'will', 'check', 'all', 'rooms', 'befor', 'activities']"
4084,ham,"['good', 'afternoon,', 'my', 'love.', 'it', 'was', 'good', 'to', 'see', 'your', 'words', 'on', 'ym', 'and', 'get', 'your', 'tm.', 'very', 'smart', 'move,', 'my', 'slave', '...', '*smiles*', '...', 'i', 'drink', 'my', 'coffee', 'and', 'await', 'you.']"
4085,ham,"['quite', 'ok', 'but', 'a', 'bit', 'ex...', 'u', 'better', 'go', 'eat', 'smth', 'now', 'else', ""i'll"", 'feel', 'guilty...']"
4086,spam,"['orange', 'brings', 'you', 'ringtones', 'from', 'all', 'time', 'chart', 'heroes,', 'with', 'a', 'marketword', 'hit', 'each', 'week!', 'go', 'to', 'ringtones', '&', 'pics', 'on', 'wap.', 'to', 'stop', 'receiving', 'these', 'tips', 'reply', 'stop.']"
4087,ham,"['lemme', 'know', 'when', ""you're"", 'here']"
4088,spam,"['private!', 'your', '2003', 'account', 'statement', 'for', 'phonenumber', 'shows', '800', 'un-redeemed', 's.', 'i.', 'm.', 'points.', 'call', 'phonenumber', 'identifier', 'code:', '40533', 'expires', '31/10/04']"
4089,ham,"['he', 'needs', 'to', 'stop', 'going', 'to', 'bed', 'and', 'make', 'with', 'the', 'fucking', 'dealing']"
4090,ham,"['how', 'are', 'you,', 'my', 'love', '?', 'are', 'you', 'with', 'your', 'brother', '?', 'time', 'to', 'talk', 'english', 'with', 'him', '?', '*grins*', 'say', ':', 'hey', 'muhommad,', 'penny', 'says', 'hello', 'from', 'across', 'the', 'sea']"
4091,spam,"['we', 'tried', 'to', 'call', 'you', 're', 'your', 'reply', 'to', 'our', 'sms', 'for', 'a', 'video', 'mobile', '750', 'mins', 'unlimited', 'text', '+', 'marketword', 'camcorder', 'reply', 'of', 'call', 'phonenumber', 'now']"
4092,ham,"['hey', 'doc', 'pls', 'i', 'want', 'to', 'get', 'nice', 't', 'shirt', 'for', 'my', 'hubby', 'nice', 'fiting', 'ones', 'my', 'budget', 'is', '&lt;#&gt;', 'k', 'help', 'pls', 'i', 'will', 'load', 'd', 'card', 'abi', 'hw,keep', 'me', 'posted', 'luv.', '2', 'mj']"
4093,ham,"['i', 'remain', 'unconvinced', 'that', 'this', ""isn't"", 'an', 'elaborate', 'test', 'of', 'my', 'willpower']"
4094,ham,"['life', 'is', 'nothing', 'wen', 'v', 'get', 'everything.', 'but', '""life', 'is', 'everything', 'wen', 'v', 'miss', 'something', '"".', 'real', 'value', 'of', 'people', 'wil', 'be', 'realized', 'only', 'in', 'their', 'absence....', 'gud', 'mrng']"
4095,ham,"['how', 'are', 'you?', 'i', 'miss', 'you!']"
4096,ham,"['i', ""ain't"", 'answerin', 'no', 'phone', 'at', 'what', 'is', 'actually', 'a', 'pretty', 'reasonable', 'hour', 'but', ""i'm"", 'sleepy']"
4097,ham,"['hey', ',', 'is', '*', 'rite', 'u', 'put', '»10', 'evey', 'mnth', 'is', 'that', 'all?']"
4098,ham,"['i', 'am', 'going', 'to', 'bed', 'now', 'prin']"
4099,ham,"['i', 'think', 'just', 'yourself', '…thanks', 'and', 'see', 'you', 'tomo']"
4100,ham,"['if', 'u', 'dun', 'drive', 'then', 'how', 'i', 'go', '2', 'sch.']"
4101,ham,"['i', 'not', 'at', 'home', 'now', 'lei...']"
4102,spam,"['gsoh?', 'good', 'with', 'spam', 'the', 'ladies?u', 'could', 'b', 'a', 'male', 'gigolo?', '2', 'join', 'the', ""uk's"", 'fastest', 'growing', 'mens', 'club', 'reply', 'oncall.', 'mjzgroup.', 'phonenumber', 'reply', 'stop.', 'msg@£1.50rcvd']"
4103,ham,"['ok', 'then', 'i', 'will', 'come', 'to', 'ur', 'home', 'after', 'half', 'an', 'hour']"
4104,spam,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'u-find', 'out', 'who', 'they', 'r*reveal', 'who', 'thinks', 'ur', 'so', 'special-call', 'on', 'phonenumber']"
4105,ham,"['do', 'u', 'hav', 'any', 'frnd', 'by', 'name', 'ashwini', 'in', 'ur', 'college?']"
4106,ham,"['jus', 'finish', 'my', 'lunch', 'on', 'my', 'way', 'home', 'lor...', 'i', 'tot', 'u', 'dun', 'wan', '2', 'stay', 'in', 'sch', 'today...']"
4107,ham,"['k', 'then', '2marrow', 'are', 'you', 'coming', 'to', 'class.']"
4108,spam,"['hot', 'live', 'fantasies', 'call', 'now', 'phonenumber', 'just', '20p', 'per', 'min', 'ntt', 'ltd,', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'is', 'a', 'national', 'rate', 'call']"
4109,ham,"['pls', 'send', 'me', 'your', 'address', 'sir.']"
4110,ham,"['i', 'want', 'to', 'lick', 'your', 'pussy', 'now...']"
4111,ham,"['yo,', 'you', 'gonna', 'still', 'be', 'in', 'stock', 'tomorrow/today?', ""i'm"", 'trying', 'to', 'get', 'a', 'dubsack']"
4112,spam,"['urgent!', 'your', 'mobile', 'number', 'has', 'been', 'awarded', 'a', '<ukp>2000', 'prize', 'guaranteed.', 'call', 'phonenumber', 'from', 'landline.', 'claim', '3030.', 'valid', '12hrs', 'only', '150ppm']"
4113,ham,"[""i'll"", 'see,', 'but', 'prolly', 'yeah']"
4114,ham,"['thought', 'we', 'could', 'go', 'out', 'for', 'dinner.', ""i'll"", 'treat', 'you!', 'seem', 'ok?']"
4115,ham,"['where', 'are', 'you', '?', 'what', 'do', 'you', 'do', '?', 'how', 'can', 'you', 'stand', 'to', 'be', 'away', 'from', 'me', '?', ""doesn't"", 'your', 'heart', 'ache', 'without', 'me', '?', ""don't"", 'you', 'wonder', 'of', 'me', '?', ""don't"", 'you', 'crave', 'me', '?']"
4116,ham,"['sorry.', 'you', 'never', 'hear', 'unless', 'you', 'book', 'it.', 'one', 'was', 'kinda', 'a', 'joke--thet', 'were', 'really', 'looking', 'for', 'skinny', 'white', 'girls.', 'the', 'other', 'was', 'one', 'line--you', 'can', 'only', 'do', 'so', 'much', 'on', 'camera', 'with', 'that.', 'something', 'like', 'that', ""they're"", 'casting', 'on', 'the', 'look.']"
4117,ham,"['what', 'you', 'doing?how', 'are', 'you?']"
4118,ham,"['sure', 'thing', 'big', 'man.', 'i', 'have', 'hockey', 'elections', 'at', '6,', 'shouldn‘t', 'go', 'on', 'longer', 'than', 'an', 'hour', 'though']"
4119,ham,"['watch', 'lor.', 'i', 'saw', 'a', 'few', 'swatch', 'one', 'i', 'thk', 'quite', 'ok.', 'ard', '116', 'but', 'i', 'need', '2nd', 'opinion', 'leh...']"
4120,ham,"['hiya', 'do', 'u', 'like', 'the', 'hlday', 'pics', 'looked', 'horrible', 'in', 'them', 'so', 'took', 'mo', 'out!', 'hows', 'the', 'camp', 'amrca', 'thing?', 'speak', 'soon', 'serena:)']"
4121,ham,"['babe!', 'how', 'goes', 'that', 'day', '?', 'what', 'are', 'you', 'up', 'to', '?', 'i', 'miss', 'you', 'already,', 'my', 'love', '...', '*', 'loving', 'kiss*', '...', 'i', 'hope', 'everything', 'goes', 'well.']"
4122,ham,"['yunny...', ""i'm"", 'goin', 'to', 'be', 'late']"
4123,ham,"['doc', 'prescribed', 'me', 'morphine', 'cause', 'the', 'other', 'pain', 'meds', ""aren't"", 'enough.', 'waiting', 'for', 'my', 'mom', 'to', 'bring', 'it.', 'that', 'med', 'should', 'kick', 'in', 'fast', 'so', ""i'm"", 'gonna', 'try', 'to', 'be', 'on', 'later']"
4124,ham,"['cool,', 'want', 'me', 'to', 'go', 'to', 'kappa', 'or', 'should', 'i', 'meet', 'you', 'outside', 'mu']"
4125,ham,"['hey', 'sexy', 'buns', '!', 'have', 'i', 'told', 'you', '?', 'i', 'adore', 'you,', 'loverboy.', 'i', 'hope', 'you', 'remember', 'to', 'thank', 'your', 'sister', 'in', 'law', 'for', 'those', 'meatballs', '*grins*', '...', 'i', 'love', 'you,', 'babe']"
4126,ham,"['may', 'b', 'approve', 'panalam...but', 'it', 'should', 'have', 'more', 'posts..']"
4127,spam,"['spjanuary', 'male', 'sale!', 'hot', 'gay', 'chat', 'now', 'cheaper,', 'call', 'phonenumber', 'national', 'rate', 'from', 'costperperiod', 'cheap', 'to', 'costperperiod', 'peak!', 'to', 'stop', 'texts', 'call', 'phonenumber', 'costperperiod']"
4128,ham,"['sorry,', ""i'll"", 'call', 'later']"
4129,ham,"['i', 'dont', 'thnk', 'its', 'a', 'wrong', 'calling', 'between', 'us']"
4130,ham,"['me', ""i'm"", 'not', 'workin.', 'once', 'i', 'get', 'job...']"
4131,ham,"['and', 'by', 'when', ""you're"", 'done', 'i', 'mean', 'now']"
4132,ham,"['its', 'ur', 'luck', 'to', 'love', 'someone.', 'its', 'ur', 'fortune', 'to', 'love', 'the', 'one', 'who', 'loves', 'u.', 'but,', 'its', 'a', 'miracle', 'to', 'love', 'a', 'person', 'who', ""can't"", 'love', 'anyone', 'except', 'u...', 'gud', 'nyt...']"
4133,ham,"['hi', 'baby', 'ive', 'just', 'got', 'back', 'from', 'work', 'and', 'i', 'was', 'wanting', 'to', 'see', 'u', 'allday!', 'i', 'hope', 'i', 'didnt', 'piss', 'u', 'off', 'on', 'the', 'phone', 'today.', 'if', 'u', 'are', 'up', 'give', 'me', 'a', 'call', 'xxx']"
4134,spam,"['marketword', ""today's"", 'the', 'day', 'if', 'you', 'are', 'ready!', ""i'm"", 'horny', '&', 'live', 'in', 'your', 'town.', 'i', 'love', 'sex', 'fun', '&', 'games!', 'netcollex', 'ltd', 'phonenumber', 'per', 'msg', 'reply', 'stop', 'to', 'end']"
4135,ham,"['is', 'it', 'your', 'yahoo', 'boys', 'that', 'bring', 'in', 'the', 'perf?', 'or', 'legal.']"
4136,ham,"['no', 'need', 'to', 'say', 'anything', 'to', 'me.', 'i', 'know', 'i', 'am', 'an', 'outsider']"
4137,ham,"['have', 'you', 'ever', 'had', 'one', 'foot', 'before?']"
4138,ham,"['just', 'got', 'to', '&lt;#&gt;']"
4139,ham,"['good!', 'no,', 'don‘t', 'need', 'any', 'receipts—well', 'done!', '(…)', 'yes,', 'please', 'tell', '.', 'what‘s', 'her', 'number,', 'i', 'could', 'ring', 'her']"
4140,ham,"['ever', 'green', 'quote', 'ever', 'told', 'by', 'jerry', 'in', 'cartoon', '""a', 'person', 'who', 'irritates', 'u', 'always', 'is', 'the', 'one', 'who', 'loves', 'u', 'vry', 'much', 'but', 'fails', 'to', 'express', 'it...!..!!', ':-)', ':-)', 'gud', 'nyt']"
4141,ham,"['leave', 'it', 'wif', 'me', 'lar...', 'ü', 'wan', 'to', 'carry', 'meh', 'so', 'heavy...', 'is', 'da', 'num', '98321561', 'familiar', 'to', 'ü?']"
4142,ham,"['beautiful', 'truth', ':', 'expression', 'of', 'the', 'face', 'could', 'be', 'seen', 'by', 'everyone...', 'but', 'the', 'depression', 'of', 'heart', 'could', 'be', 'understood', 'only', 'by', 'the', 'loved', 'ones..', 'gud', 'ni8;-)']"
4143,ham,"['infact', 'happy', 'new', 'year.', 'how', 'are', 'you', 'where', 'are', 'you', 'when', 'are', 'we', 'seeing']"
4144,spam,"['in', 'the', 'simpsons', 'movie', 'released', 'in', 'july', '2007', 'name', 'the', 'band', 'that', 'died', 'at', 'the', 'start', 'of', 'the', 'film?', 'a-green', 'day,', 'b-blue', 'day,', 'c-red', 'day.', '(send', 'a,', 'b', 'or', 'c)']"
4145,ham,"[""that's"", 'a', 'shame!', 'maybe', 'cld', 'meet', 'for', 'few', 'hrs', 'tomo?']"
4146,ham,"['lol', 'i', 'would', 'but', 'despite', 'these', 'cramps', 'i', 'like', 'being', 'a', 'girl.']"
4147,ham,"['i', 'can\x92t', 'wait', 'for', 'cornwall.', 'hope', 'tonight', 'isn\x92t', 'too', 'bad', 'as', 'well', 'but', 'it\x92s', 'rock', 'night', 'shite.', 'anyway', 'i\x92m', 'going', 'for', 'a', 'kip', 'now', 'have', 'a', 'good', 'night.', 'speak', 'to', 'you', 'soon.']"
4148,ham,"['pls', 'help', 'me', 'tell', 'sura', 'that', ""i'm"", 'expecting', 'a', 'battery', 'from', 'hont.', 'and', 'that', 'if', 'should', 'pls', 'send', 'me', 'a', 'message', 'about', 'how', 'to', 'download', 'movies.', 'thanks']"
4149,spam,"['please', 'call', 'amanda', 'with', 'regard', 'to', 'renewing', 'or', 'upgrading', 'your', 'current', 't-mobile', 'handset', 'marketword', 'of', 'charge.', 'offer', 'ends', 'today.', 'tel', '0845', '021', '3680', 'subject', 'to', ""t's"", 'and', ""c's""]"
4150,ham,"[""haven't"", 'found', 'a', 'way', 'to', 'get', 'another', 'app', 'for', 'your', 'phone,', 'eh', '?', 'will', 'you', 'go', 'to', 'the', 'net', 'cafe', '?', 'did', 'you', 'take', 'that', 'job?', 'geeee', 'i', 'need', 'you', 'babe.', 'i', 'crave', 'to', 'see', 'you', '...']"
4151,ham,"['i', 'only', 'work', 'from', 'mon', 'to', 'thurs', 'but', 'sat', 'i', 'cant', 'leh...', 'booked', 'liao...', 'which', 'other', 'day', 'u', 'marketword']"
4152,ham,"['ü', 'comin', 'to', 'fetch', 'us', 'oredi...']"
4153,ham,"[""what's"", 'nannys', 'address?']"
4154,spam,"['urgent!!', 'your', '4*', 'costa', 'del', 'sol', 'holiday', 'or', '£5000', 'await', 'collection.', 'call', 'phonenumber', 'now', 'toclaim.', 'sae,', 'tc', 's,', 'pobox334,', 'stockport,', 'sk38xh,', 'cost£1.50/pm,', 'max10mins']"
4155,ham,"['haf', 'u', 'eaten?', 'wat', 'time', 'u', 'wan', 'me', '2', 'come?']"
4156,spam,"['want', 'a', 'new', 'video', 'phone?', '750', 'anytime', 'any', 'network', 'mins?', 'half', 'price', 'line', 'rental', 'marketword', 'text', 'for', '3', 'months?', 'reply', 'or', 'call', 'phonenumber', 'for', 'marketword', 'delivery']"
4157,ham,"['yo,', 'call', 'me', 'when', 'you', 'get', 'the', 'marketword', 'a', 'friend', 'of', 'mine', 'wanted', 'me', 'to', 'ask', 'you', 'about', 'a', 'big', 'order']"
4158,ham,"['this', 'single', 'single', 'answers', 'are', 'we', 'fighting?', 'plus', 'i', 'said', 'am', 'broke', 'and', 'you', 'didnt', 'reply']"
4159,ham,"['it', 'certainly', 'puts', 'things', 'into', 'perspective', 'when', 'something', 'like', 'this', 'happens']"
4160,ham,"['now', 'got', 'tv', '2', 'watch', 'meh?', 'u', 'no', 'work', 'today?']"
4161,ham,"['i', 'felt', 'so...not', 'any', 'conveying', 'reason..', 'ese', 'he...', 'what', 'about', 'me?']"
4162,spam,"['had', 'your', 'mobile', '11', 'months', 'or', 'more?', 'u', 'r', 'entitled', 'to', 'update', 'to', 'the', 'latest', 'colour', 'mobiles', 'with', 'camera', 'for', 'marketword', 'call', 'the', 'mobile', 'update', 'co', 'marketword', 'on', 'phonenumber']"
4163,ham,"[""how's"", 'it', 'going?', 'got', 'any', 'exciting', 'karaoke', 'type', 'activities', 'planned?', ""i'm"", 'debating', 'whether', 'to', 'play', 'football', 'this', 'eve.', 'feeling', 'lazy', 'though.']"
4164,ham,"['i', 'told', 'that', 'am', 'coming', 'on', 'wednesday.']"
4165,ham,"['its', 'ok,', 'called', 'mom', 'instead', 'have', 'fun']"
4166,spam,"['dear', 'voucher', 'holder,', 'to', 'claim', 'this', 'weeks', 'offer,', 'at', 'your', 'pc', 'please', 'go', 'to', 'website', 'ts&cs', 'apply.']"
4167,ham,"['well', 'if', ""i'm"", 'that', 'desperate', ""i'll"", 'just', 'call', 'armand', 'again']"
4168,ham,"['are', 'you', 'at', 'work', 'right', 'now', '?']"
4169,spam,"['congrats!', 'nokia', '3650', 'video', 'camera', 'phone', 'is', 'your', 'call', 'phonenumber', 'calls', 'cost', '150ppm', 'ave', 'call', '3mins', 'vary', 'from', 'mobiles', '16+', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']"
4170,ham,"[""haven't"", 'heard', 'anything', 'and', ""he's"", 'not', 'answering', 'my', 'texts', 'so', ""i'm"", 'guessing', 'he', 'flaked.', 'that', 'said', 'the', 'jb', 'is', 'fantastic']"
4171,ham,"['mmmmmm', '...', 'i', 'love', 'you,so', 'much,', 'ahmad', '...', 'i', ""can't"", 'wait', 'for', 'this', 'year', 'to', 'begin', 'as', 'every', 'second', 'takes', 'me', 'closer', 'to', 'being', 'at', 'your', 'side.', 'happy', 'new', 'year,', 'my', 'love!!']"
4172,ham,"['pls', ""what's"", 'the', 'full', 'name', 'of', ""joke's"", 'school', 'cos', 'fees', 'in', 'university', 'of', 'florida', 'seem', 'to', 'actually', 'be', '&lt;#&gt;', 'k.', 'pls', 'holla', 'back']"
4173,ham,"['sorry,', ""i'll"", 'call', 'later']"
4174,ham,"['ok...', 'but', 'they', 'said', ""i've"", 'got', 'wisdom', 'teeth', 'hidden', 'inside', 'n', 'mayb', 'need', '2', 'remove.']"
4175,ham,"['and', 'pls', 'pls', 'drink', 'plenty', 'plenty', 'water']"
4176,ham,"['how', 'are', 'you', 'doing.', ""how's"", 'the', 'queen.', 'are', 'you', 'going', 'for', 'the', 'royal', 'wedding']"
4177,ham,"[""he's"", 'in', 'lag.', ""that's"", 'just', 'the', 'sad', 'part', 'but', 'we', 'keep', 'in', 'touch', 'thanks', 'to', 'skype']"
4178,ham,"['ok', 'lor', 'then', 'we', 'go', 'tog', 'lor...']"
4179,ham,"['two', 'teams', 'waiting', 'for', 'some', 'players']"
4180,ham,"['can', 'ü', 'send', 'me', 'a', 'copy', 'of', 'da', 'report?']"
4181,ham,"['swhrt', 'how', 'u', 'dey,hope', 'ur', 'ok,', 'tot', 'about', 'u', '2day.love', 'n', 'miss.take', 'care.']"
4182,ham,"['ok', 'da,', 'i', 'already', 'planned.', 'i', 'wil', 'pick', 'you.']"
4183,spam,"['urgent!', 'please', 'call', 'phonenumber', 'your', 'abta', 'complimentary', '4*', 'spanish', 'holiday', 'or', '£10,000', 'cash', 'await', 'collection', 'sae', 't&cs', 'box', '47', 'po19', '2ez', '150ppm', '18+']"
4184,ham,"['sorry,', ""i'll"", 'call', 'later', 'in', 'meeting']"
4185,ham,"['i', 'just', 'really', 'need', 'shit', 'before', 'tomorrow', 'and', 'i', 'know', 'you', ""won't"", 'be', 'awake', 'before', 'like', '6']"
4186,ham,"[""i'm"", 'good.', 'have', 'you', 'registered', 'to', 'vote?']"
4187,ham,"['hmm', 'ok,', ""i'll"", 'stay', 'for', 'like', 'an', 'hour', 'cos', 'my', 'eye', 'is', 'really', 'sore!']"
4188,ham,"['dear', 'got', 'bus', 'directly', 'to', 'calicut']"
4189,ham,"['mm', 'umma', 'ask', 'vava', 'also', 'to', 'come', 'tell', 'him', 'can', 'play', 'later', 'together']"
4190,ham,"['well', 'the', 'general', 'price', 'is', '&lt;#&gt;', '/oz,', 'let', 'me', 'know', 'if/when/how', 'much', 'you', 'want']"
4191,ham,"['sorry,', ""i'll"", 'call', 'later']"
4192,ham,"['each', 'moment', 'in', 'a', 'day,has', 'its', 'own', 'value-morning', 'brings', 'hope,afternoon', 'brings', 'faith,evening', 'brings', 'luv,night', 'brings', 'rest,wish', 'u', 'find', 'them', 'all', 'today.good', 'morning']"
4193,ham,"['&lt;#&gt;', 'w', 'jetton', 'ave', 'if', 'you', 'forgot']"
4194,ham,"['ok', ""i'm"", 'coming', 'home', 'now.']"
4195,ham,"['can', 'not', 'use', 'foreign', 'stamps', 'in', 'this', 'country.']"
4196,spam,"['double', 'mins', 'and', 'txts', '4', '6months', 'marketword', 'bluetooth', 'on', 'orange.', 'available', 'on', 'sony,', 'nokia', 'motorola', 'phones.', 'call', 'mobileupd8', 'on', 'phonenumber', 'or', 'call2optout/n9dx']"
